7.741876983642578125e+01,8.653492736816406250e+01,3.580962371826171875e+01
7.713912200927734375e+01,8.709106445312500000e+01,3.665733337402343750e+01
7.727894592285156250e+01,8.681299591064453125e+01,3.623347854614257812e+01
7.784401702880859375e+01,8.467427062988281250e+01,3.388977050781250000e+01
7.530027008056640625e+01,8.743940734863281250e+01,3.351330566406250000e+01
7.515643310546875000e+01,8.695510864257812500e+01,3.290579986572265625e+01
7.522834777832031250e+01,8.719725799560546875e+01,3.320955276489257812e+01
7.784457397460937500e+01,8.572173309326171875e+01,3.531801986694335938e+01
7.707083892822265625e+01,8.653148651123046875e+01,3.487137603759765625e+01
7.745770263671875000e+01,8.612660980224609375e+01,3.509469604492187500e+01
7.776642608642578125e+01,6.269825744628906250e+01,3.953400421142578125e+01
7.766893005371093750e+01,6.316339874267578125e+01,3.860478210449218750e+01
7.792128753662109375e+01,6.330950164794921875e+01,3.940108108520507812e+01
7.771768188476562500e+01,6.293082809448242188e+01,3.906939315795898438e+01
7.784385681152343750e+01,6.300387954711914062e+01,3.946754455566406250e+01
7.779510498046875000e+01,6.323645019531250000e+01,3.900292968750000000e+01
7.505644226074218750e+01,5.908055877685546875e+01,4.126254653930664062e+01
7.540867614746093750e+01,5.885962677001953125e+01,4.072195434570312500e+01
7.523255920410156250e+01,5.897009277343750000e+01,4.099224853515625000e+01
6.688787841796875000e+01,5.172223663330078125e+01,3.224837112426757812e+01
6.620629882812500000e+01,5.170560836791992188e+01,3.163500022888183594e+01
6.584284210205078125e+01,5.149387741088867188e+01,3.248474121093750000e+01
6.654708862304687500e+01,5.171392059326171875e+01,3.194168472290039062e+01
6.636535644531250000e+01,5.160805511474609375e+01,3.236655426025390625e+01
6.602456665039062500e+01,5.159974288940429688e+01,3.205987167358398438e+01
7.448745727539062500e+01,5.937646484375000000e+01,4.162347412109375000e+01
7.477194976806640625e+01,5.922851181030273438e+01,4.144300842285156250e+01
8.025006866455078125e+01,8.024578857421875000e+01,3.436801910400390625e+01
8.027085876464843750e+01,8.066929626464843750e+01,3.502747344970703125e+01
8.026046752929687500e+01,8.045754241943359375e+01,3.469774627685546875e+01
7.984131622314453125e+01,8.073338317871093750e+01,3.390086364746093750e+01
7.990922546386718750e+01,8.119110107421875000e+01,3.425949096679687500e+01
8.004569244384765625e+01,8.048958587646484375e+01,3.413444137573242188e+01
8.007965087890625000e+01,8.071844482421875000e+01,3.431375503540039062e+01
7.987527465820312500e+01,8.096224212646484375e+01,3.408017730712890625e+01
7.645577239990234375e+01,8.604938507080078125e+01,4.236981201171875000e+01
7.586178588867187500e+01,8.646555328369140625e+01,4.239843368530273438e+01
7.576570129394531250e+01,8.579233551025390625e+01,4.273280715942382812e+01
7.615878295898437500e+01,8.625746917724609375e+01,4.238412475585937500e+01
7.611073303222656250e+01,8.592086029052734375e+01,4.255130767822265625e+01
7.581374359130859375e+01,8.612894439697265625e+01,4.256562042236328125e+01
6.987772369384765625e+01,5.287637710571289062e+01,3.728218460083007812e+01
6.938688659667968750e+01,5.259896469116210938e+01,3.771698379516601562e+01
7.016687011718750000e+01,5.304512786865234375e+01,3.798204040527343750e+01
6.963230895996093750e+01,5.273767089843750000e+01,3.749958419799804688e+01
6.977687835693359375e+01,5.282204437255859375e+01,3.784951019287109375e+01
7.002229309082031250e+01,5.296075439453125000e+01,3.763211059570312500e+01
8.049510955810546875e+01,7.494572448730468750e+01,3.823809432983398438e+01
8.064225006103515625e+01,7.577883911132812500e+01,3.816826248168945312e+01
8.056867980957031250e+01,7.536228179931640625e+01,3.820317840576171875e+01
8.001825714111328125e+01,7.242845916748046875e+01,3.516235733032226562e+01
8.013175201416015625e+01,7.314794921875000000e+01,3.487396621704101562e+01
