2.135146713256835938e+01,8.634436035156250000e+01,3.758928298950195312e+01
3.172531509399414062e+01,9.092246246337890625e+01,4.711395645141601562e+01
3.132909774780273438e+01,9.114109802246093750e+01,4.771969985961914062e+01
3.152720642089843750e+01,9.103178405761718750e+01,4.741682815551757812e+01
2.331831741333007812e+01,8.761163330078125000e+01,3.627853775024414062e+01
2.013081741333007812e+01,5.436292266845703125e+01,3.519895935058593750e+01
1.986652374267578125e+01,5.471499252319335938e+01,3.467412567138671875e+01
2.067084503173828125e+01,5.410005569458007812e+01,3.458603668212890625e+01
1.999867057800292969e+01,5.453895568847656250e+01,3.493654251098632812e+01
2.040083122253417969e+01,5.423149108886718750e+01,3.489249801635742188e+01
2.026868438720703125e+01,5.440752410888671875e+01,3.463008117675781250e+01
3.150309181213378906e+01,9.108522796630859375e+01,4.866954040527343750e+01
3.066319274902343750e+01,9.140041351318359375e+01,4.827624130249023438e+01
3.141609573364257812e+01,9.111315917968750000e+01,4.819461822509765625e+01
3.108314132690429688e+01,9.124282073974609375e+01,4.847289276123046875e+01
3.099614524841308594e+01,9.127075195312500000e+01,4.799797058105468750e+01
2.326237106323242188e+01,8.843105316162109375e+01,3.920436477661132812e+01
2.254093551635742188e+01,8.808813476562500000e+01,3.979397201538085938e+01
2.290165328979492188e+01,8.825959777832031250e+01,3.949916839599609375e+01
2.466796493530273438e+01,9.153781890869140625e+01,4.984627914428710938e+01
2.448495101928710938e+01,9.152142333984375000e+01,4.850348281860351562e+01
2.047980308532714844e+01,5.497510910034179688e+01,3.309840774536132812e+01
1.980055809020996094e+01,5.510740280151367188e+01,3.390572357177734375e+01
1.986706161499023438e+01,5.559708023071289062e+01,3.310521697998046875e+01
2.014018058776855469e+01,5.504125595092773438e+01,3.350206756591796875e+01
2.017343139648437500e+01,5.528609466552734375e+01,3.310181427001953125e+01
1.983380889892578125e+01,5.535224151611328125e+01,3.350547027587890625e+01
2.966064834594726562e+01,9.150586700439453125e+01,5.061619949340820312e+01
2.794362831115722656e+01,5.271816253662109375e+01,3.544010543823242188e+01
2.730293083190917969e+01,5.290406036376953125e+01,3.461805343627929688e+01
2.695962524414062500e+01,5.242984771728515625e+01,3.571091842651367188e+01
2.762327957153320312e+01,5.281111145019531250e+01,3.502907943725585938e+01
2.713127899169921875e+01,5.266695404052734375e+01,3.516448593139648438e+01
2.745162582397460938e+01,5.257400512695312500e+01,3.557551193237304688e+01
1.501418781280517578e+01,7.656262969970703125e+01,4.198361587524414062e+01
1.595888042449951172e+01,5.918061447143554688e+01,3.970070266723632812e+01
1.551292991638183594e+01,6.004838562011718750e+01,3.933523559570312500e+01
1.573590469360351562e+01,5.961450195312500000e+01,3.951796722412109375e+01
3.253078460693359375e+01,9.031949615478515625e+01,4.589944458007812500e+01
3.362708282470703125e+01,8.941912841796875000e+01,4.634783554077148438e+01
3.307893371582031250e+01,8.986930847167968750e+01,4.612364196777343750e+01
1.633355140686035156e+01,5.835878372192382812e+01,3.880956649780273438e+01
1.654248619079589844e+01,5.816923141479492188e+01,3.955910110473632812e+01
1.643801879882812500e+01,5.826400756835937500e+01,3.918433380126953125e+01
1.700560569763183594e+01,5.744355392456054688e+01,3.803102874755859375e+01
1.649499130249023438e+01,5.810889434814453125e+01,3.761739349365234375e+01
1.675029754638671875e+01,5.777622222900390625e+01,3.782421112060546875e+01
