8.183052825927734375e+01,8.744174957275390625e+01,4.304706192016601562e+01
6.470018768310546875e+01,9.881951904296875000e+01,3.788171768188476562e+01
6.400350189208984375e+01,9.859328460693359375e+01,3.833554458618164062e+01
6.488318634033203125e+01,9.878094482421875000e+01,3.860055923461914062e+01
6.435184478759765625e+01,9.870640563964843750e+01,3.810863113403320312e+01
6.479168701171875000e+01,9.880023193359375000e+01,3.824113845825195312e+01
6.444334411621093750e+01,9.868711853027343750e+01,3.846805191040039062e+01
8.089072418212890625e+01,7.947400665283203125e+01,3.884313583374023438e+01
8.059785461425781250e+01,7.854490661621093750e+01,3.913838195800781250e+01
8.086950683593750000e+01,7.974800872802734375e+01,3.986321258544921875e+01
8.074429321289062500e+01,7.900946044921875000e+01,3.899076080322265625e+01
8.073368072509765625e+01,7.914645385742187500e+01,3.950079727172851562e+01
8.088011169433593750e+01,7.961100769042968750e+01,3.935317230224609375e+01
8.241873168945312500e+01,8.623789978027343750e+01,4.171972274780273438e+01
7.799910736083984375e+01,7.375456237792968750e+01,4.180128860473632812e+01
7.829675292968750000e+01,7.404340362548828125e+01,4.066393280029296875e+01
7.814793395996093750e+01,7.389898681640625000e+01,4.123261260986328125e+01
6.275644683837890625e+01,9.902302551269531250e+01,3.646104812622070312e+01
6.354778671264648438e+01,9.907100677490234375e+01,3.611700057983398438e+01
6.284224700927734375e+01,9.907276153564453125e+01,3.558536148071289062e+01
6.315211486816406250e+01,9.904701232910156250e+01,3.628902435302734375e+01
6.279934692382812500e+01,9.904789733886718750e+01,3.602320480346679688e+01
6.319501495361328125e+01,9.907188415527343750e+01,3.585118103027343750e+01
7.117355346679687500e+01,9.906768035888671875e+01,4.021702957153320312e+01
7.066226959228515625e+01,9.924705505371093750e+01,3.970733642578125000e+01
7.033814239501953125e+01,9.896823883056640625e+01,4.083822631835937500e+01
7.091790771484375000e+01,9.915736389160156250e+01,3.996218109130859375e+01
7.075584411621093750e+01,9.901795959472656250e+01,4.052762603759765625e+01
7.050020599365234375e+01,9.910765075683593750e+01,4.027278137207031250e+01
6.707726287841796875e+01,9.864956665039062500e+01,4.091214370727539062e+01
6.687107849121093750e+01,9.902090454101562500e+01,3.976372909545898438e+01
6.788246917724609375e+01,9.883634948730468750e+01,4.042428970336914062e+01
6.697416687011718750e+01,9.883523559570312500e+01,4.033793640136718750e+01
6.737677001953125000e+01,9.892862701416015625e+01,4.009400939941406250e+01
6.747986602783203125e+01,9.874295806884765625e+01,4.066821670532226562e+01
7.660238647460937500e+01,9.599726867675781250e+01,3.380085754394531250e+01
7.665984344482421875e+01,9.554199981689453125e+01,3.350885391235351562e+01
7.571615600585937500e+01,9.591896057128906250e+01,3.316429138183593750e+01
7.663111877441406250e+01,9.576963806152343750e+01,3.365485382080078125e+01
7.615927124023437500e+01,9.595811462402343750e+01,3.348257446289062500e+01
7.618800354003906250e+01,9.573048400878906250e+01,3.333657073974609375e+01
6.939478302001953125e+01,9.872779846191406250e+01,4.135589981079101562e+01
6.893969726562500000e+01,9.832656097412109375e+01,4.209024810791015625e+01
6.916723632812500000e+01,9.852717590332031250e+01,4.172307586669921875e+01
7.758003997802734375e+01,7.184192657470703125e+01,4.068603134155273438e+01
7.723883819580078125e+01,7.219728851318359375e+01,4.202855682373046875e+01
7.781576538085937500e+01,7.274578857421875000e+01,4.136262893676757812e+01
7.740943908691406250e+01,7.201960754394531250e+01,4.135729217529296875e+01
7.752729797363281250e+01,7.247154235839843750e+01,4.169559478759765625e+01
